bsym,CustomerID,total_amt,max_amt,min_amt,total_cnt,max_cnt,min_cnt,total_qty,max_qty,min_qty,Country,target,total_amt_grp,n_target,grp
2011-01,12980,721.9200000000001,721.9200000000001,721.9200000000001,1,2,2,64,48,16,UK,1.0,3,0,3
2011-01,12989,810.0,810.0,810.0,1,1,1,648,648,648,UK,1.0,3,0,3
2011-01,13002,120.94999999999999,120.94999999999999,120.94999999999999,1,7,7,73,18,1,UK,0.0,1,1,1
2011-01,13050,323.09000000000003,323.09000000000003,323.09000000000003,1,17,17,191,72,2,UK,1.0,2,0,2
2011-01,13064,203.3,203.3,203.3,1,8,8,60,20,2,UK,0.0,1,1,2
2011-01,13068,165.0,165.0,165.0,1,1,1,100,100,100,UK,0.0,1,1,3
2011-01,13069,340.94,340.94,340.94,1,34,34,250,24,1,UK,1.0,2,0,1
2011-01,13081,3527.64,3527.64,3527.64,1,171,171,2650,168,2,UK,1.0,3,0,2
2011-01,13082,379.44,379.44,379.44,1,7,7,1032,720,12,UK,0.0,2,1,3
2011-01,13090,302.76,302.76,302.76,1,3,3,44,24,10,UK,1.0,1,0,3
2011-01,13093,2272.96,1374.46,898.5,2,42,19,1600,108,4,UK,1.0,3,0,2
2011-01,13107,566.84,566.84,566.84,1,21,21,468,96,6,UK,0.0,2,1,3
2011-01,13162,753.26,753.26,753.26,1,37,37,942,54,4,UK,0.0,3,1,2
2011-01,13183,625.04,625.04,625.04,1,20,20,400,48,10,UK,0.0,3,1,3
2011-01,13209,111.35,111.35,111.35,1,6,6,43,18,1,UK,0.0,1,1,1
2011-01,13225,1263.72,1263.72,1263.72,1,8,8,444,100,30,UK,0.0,3,1,3
2011-01,13233,304.24,304.24,304.24,1,17,17,404,60,8,UK,0.0,1,1,3
2011-01,13267,311.67,311.67,311.67,1,16,16,131,16,3,UK,0.0,2,1,2
2011-01,13284,201.19,201.19,201.19,1,13,13,91,24,1,UK,0.0,1,1,1
2011-01,13319,510.89,510.89,510.89,1,28,28,286,25,3,UK,1.0,2,0,2
2011-01,13368,35.400000000000006,35.400000000000006,35.400000000000006,1,1,1,12,12,12,UK,0.0,1,1,3
2011-01,13397,299.92,299.92,299.92,1,8,8,88,24,4,UK,1.0,1,0,2
2011-01,13426,302.45,302.45,302.45,1,23,23,341,50,3,UK,0.0,1,1,2
2011-01,13502,114.6,114.6,114.6,1,4,4,60,24,12,UK,0.0,1,1,3
2011-01,13506,157.4,157.4,157.4,1,9,9,92,24,2,UK,0.0,1,1,2
2011-01,13527,110.45,110.45,110.45,1,5,5,31,12,3,UK,0.0,1,1,2
2011-01,13552,313.70000000000005,313.70000000000005,313.70000000000005,1,8,8,74,16,4,UK,0.0,2,1,2
2011-01,13593,559.85,559.85,559.85,1,39,39,199,16,1,UK,0.0,2,1,1
2011-01,13600,219.52,219.52,219.52,1,19,19,324,50,1,UK,0.0,1,1,1
2011-01,13659,1035.2,1035.2,1035.2,1,55,55,560,36,1,UK,0.0,3,1,1
2011-01,13668,208.56,208.56,208.56,1,23,23,67,4,1,UK,1.0,1,0,1
2011-01,13694,4131.98,1521.1,1179.6,3,23,8,3310,180,8,UK,1.0,3,0,3
2011-01,13754,156.0,156.0,156.0,1,8,8,82,24,4,UK,0.0,1,1,2
2011-01,13769,304.02,304.02,304.02,1,19,19,166,16,1,UK,0.0,1,1,1
2011-01,13901,214.4,214.4,214.4,1,11,11,64,12,1,UK,0.0,1,1,1
2011-01,13969,345.24,345.24,345.24,1,19,19,212,24,1,UK,0.0,2,1,1
2011-01,13982,475.2,475.2,475.2,1,27,27,304,48,1,UK,0.0,2,1,1
2011-01,13983,330.58,322.78,7.800000000000001,2,32,1,189,12,1,UK,1.0,2,0,1
2011-01,13984,129.95,129.95,129.95,1,4,4,61,48,4,UK,0.0,1,1,2
2011-01,14047,9.3,9.3,9.3,1,1,1,2,2,2,UK,0.0,1,1,2
2011-01,14051,483.90000000000003,483.90000000000003,483.90000000000003,1,8,8,154,24,12,UK,1.0,2,0,3
2011-01,14085,553.45,330.48,222.97,2,31,27,480,72,1,UK,1.0,2,0,1
2011-01,14099,234.62,234.62,234.62,1,19,19,146,48,1,UK,1.0,1,0,1
2011-01,14114,195.13,195.13,195.13,1,11,11,89,12,3,UK,0.0,1,1,2
2011-01,14167,148.35,148.35,148.35,1,16,16,39,4,1,UK,0.0,1,1,1
2011-01,14185,197.65,197.65,197.65,1,3,3,6,3,1,UK,0.0,1,1,1
2011-01,14215,756.11,596.0600000000001,160.05,2,37,8,353,24,2,UK,0.0,3,1,2
2011-01,14221,312.95,312.95,312.95,1,18,18,169,24,1,UK,0.0,2,1,1
2011-01,14224,244.3,244.3,244.3,1,39,39,99,12,1,UK,0.0,1,1,1
2011-01,14238,146.85,146.85,146.85,1,8,8,111,32,3,UK,0.0,1,1,2
2011-01,14270,492.65000000000003,492.65000000000003,492.65000000000003,1,29,29,197,24,1,UK,0.0,2,1,1
2011-01,14298,3153.1,1429.9,378.0,4,52,1,3476,900,3,UK,1.0,3,0,2
2011-01,14312,309.55,309.55,309.55,1,15,15,71,12,1,UK,1.0,2,0,1
2011-01,14320,352.51,352.51,352.51,1,23,23,235,20,2,UK,0.0,2,1,2
2011-01,14321,326.82,326.82,326.82,1,29,29,645,60,2,UK,0.0,2,1,2
2011-01,14334,352.42,352.42,352.42,1,22,22,318,40,2,UK,0.0,2,1,2
2011-01,14395,380.68,380.68,380.68,1,35,35,171,10,1,UK,0.0,2,1,1
2011-01,14440,529.01,529.01,529.01,1,18,18,191,32,6,UK,0.0,2,1,3
2011-01,14472,299.89,299.89,299.89,1,29,29,176,24,1,UK,1.0,1,0,1
2011-01,14514,255.25,255.25,255.25,1,26,26,121,24,1,UK,0.0,1,1,1
2011-01,14532,182.8,182.8,182.8,1,9,9,24,5,2,UK,1.0,1,0,2
2011-01,14534,355.12,355.12,355.12,1,26,26,153,16,1,UK,1.0,2,0,1
2011-01,14543,303.8,303.8,303.8,1,6,6,76,32,4,UK,1.0,1,0,2
2011-01,14548,326.4,326.4,326.4,1,2,2,128,96,32,UK,0.0,2,1,3
2011-01,14606,1483.32,338.83,101.06,7,57,18,778,96,1,UK,1.0,3,0,1
2011-01,14616,237.60000000000002,237.60000000000002,237.60000000000002,1,1,1,48,48,48,UK,1.0,1,0,3
2011-01,14618,211.8,211.8,211.8,1,5,5,92,36,6,UK,0.0,1,1,3
2011-01,14646,26476.68,10389.06,305.28000000000003,4,106,2,20300,1440,2,ETC,1.0,3,0,2
2011-01,14659,593.17,593.17,593.17,1,49,49,323,24,1,UK,1.0,2,0,1
2011-01,14672,285.28000000000003,285.28000000000003,285.28000000000003,1,34,34,147,16,1,UK,0.0,1,1,1
2011-01,14692,259.6,259.6,259.6,1,26,26,131,24,1,UK,1.0,1,0,1
2011-01,14701,384.65,384.65,384.65,1,55,55,139,12,1,UK,1.0,2,0,1
2011-01,14702,612.5,237.65,153.15,3,20,18,143,6,1,UK,1.0,2,0,1
2011-01,14709,407.95,407.95,407.95,1,21,21,135,20,1,UK,0.0,2,1,1
2011-01,14713,222.24,222.24,222.24,1,35,35,146,28,1,UK,0.0,1,1,1
2011-01,14715,137.95,137.95,137.95,1,13,13,82,25,1,UK,1.0,1,0,1
2011-01,14733,2090.0,1578.31,511.69,2,36,10,757,48,2,UK,1.0,3,0,2
2011-01,14739,229.56,229.56,229.56,1,6,6,224,72,4,UK,0.0,1,1,2
2011-01,14755,488.46000000000004,488.46000000000004,488.46000000000004,1,27,27,238,24,2,UK,1.0,2,0,2
2011-01,14796,293.74,293.74,293.74,1,49,49,219,25,1,UK,1.0,1,0,1
2011-01,14800,533.79,533.79,533.79,1,50,50,402,25,1,UK,0.0,2,1,1
2011-01,14828,582.0,582.0,582.0,1,5,5,968,600,48,UK,0.0,2,1,3
2011-01,14889,135.9,135.9,135.9,1,10,10,90,24,3,UK,0.0,1,1,2
2011-01,14976,155.95,155.95,155.95,1,16,16,27,4,1,UK,0.0,1,1,1
2011-01,15005,141.05,141.05,141.05,1,25,25,67,4,1,UK,1.0,1,0,1
2011-01,15023,554.95,554.95,554.95,1,63,63,347,25,1,UK,0.0,2,1,1
2011-01,15033,556.55,556.55,556.55,1,61,61,353,12,1,UK,0.0,2,1,1
2011-01,15044,263.0,263.0,263.0,1,14,14,87,25,1,UK,1.0,1,0,1
2011-01,15061,2718.25,969.87,2.46,5,15,2,1788,240,1,UK,1.0,3,0,1
2011-01,15093,1220.4,1220.4,1220.4,1,21,21,628,288,10,UK,1.0,3,0,3
2011-01,15107,101.65,78.2,8.5,3,5,1,53,24,1,UK,1.0,1,0,1
2011-01,15110,169.65,169.65,169.65,1,9,9,69,12,2,UK,0.0,1,1,2
2011-01,15144,378.32,378.32,378.32,1,19,19,264,48,4,UK,0.0,2,1,2
2011-01,15164,168.44,168.44,168.44,1,15,15,48,16,1,UK,0.0,1,1,1
2011-01,15194,647.12,331.55,315.57,2,20,16,468,36,1,UK,0.0,3,1,1
2011-01,15218,581.66,581.66,581.66,1,28,28,296,32,2,UK,0.0,2,1,2
2011-01,15222,585.0,585.0,585.0,1,5,5,440,100,40,UK,0.0,2,1,3
2011-01,15262,178.95000000000002,178.95000000000002,178.95000000000002,1,10,10,73,12,2,UK,0.0,1,1,2
2011-01,15266,119.3,119.3,119.3,1,6,6,18,4,2,UK,0.0,1,1,2
2011-01,15290,334.5,289.5,45.0,2,9,2,230,48,2,UK,1.0,2,0,2
2011-01,15291,723.29,408.29,315.0,2,22,5,189,24,1,UK,0.0,3,1,1
2011-01,15339,257.9,257.9,257.9,1,40,40,159,12,1,UK,0.0,1,1,1
2011-01,15346,252.42000000000002,252.42000000000002,252.42000000000002,1,17,17,144,24,3,UK,0.0,1,1,2
2011-01,15513,1100.76,692.82,79.2,3,19,1,758,144,1,UK,0.0,3,1,1
2011-01,15529,249.43,249.43,249.43,1,58,58,210,25,1,UK,0.0,1,1,1
2011-01,15549,930.3000000000001,930.3000000000001,930.3000000000001,1,57,57,394,25,1,UK,0.0,3,1,1
2011-01,15570,487.70000000000005,487.70000000000005,487.70000000000005,1,30,30,198,24,1,UK,1.0,2,0,1
2011-01,15602,252.2,192.2,60.0,2,7,1,156,72,1,UK,0.0,1,1,1
2011-01,15606,305.6,305.6,305.6,1,10,10,66,12,4,UK,1.0,2,0,2
2011-01,15615,643.6,643.6,643.6,1,25,25,368,32,6,UK,1.0,3,0,3
2011-01,15777,387.59999999999997,285.59999999999997,102.0,2,1,1,136,112,24,UK,0.0,2,1,3
2011-01,15799,320.21999999999997,320.21999999999997,320.21999999999997,1,22,22,181,36,1,UK,0.0,2,1,1
2011-01,15820,206.98,206.98,206.98,1,17,17,128,72,1,UK,0.0,1,1,1
2011-01,15841,331.6,331.6,331.6,1,7,7,132,50,10,UK,0.0,2,1,3
2011-01,15854,214.20000000000002,214.20000000000002,214.20000000000002,1,5,5,36,12,6,UK,1.0,1,0,3
2011-01,15867,379.9,237.19,142.71,2,27,23,230,25,1,UK,1.0,2,0,1
2011-01,15881,346.14,339.29,1.9,3,23,1,157,48,1,UK,0.0,2,1,1
2011-01,15910,149.49,149.49,149.49,1,39,39,93,6,1,UK,1.0,1,0,1
2011-01,15938,74.9,74.9,74.9,1,5,5,32,12,2,UK,0.0,1,1,2
2011-01,15939,762.06,747.06,15.0,2,11,1,491,72,1,UK,1.0,3,0,1
2011-01,15967,161.9,161.9,161.9,1,32,32,60,6,1,UK,0.0,1,1,1
2011-01,15984,107.89,107.89,107.89,1,11,11,56,24,1,UK,1.0,1,0,1
2011-01,16033,744.1,481.14,262.96,2,54,42,239,12,1,UK,1.0,3,0,1
2011-01,16059,141.25,141.25,141.25,1,28,28,73,7,1,UK,0.0,1,1,1
2011-01,16085,181.35,181.35,181.35,1,28,28,95,12,1,UK,0.0,1,1,1
2011-01,16122,144.12,144.12,144.12,1,9,9,328,80,4,UK,0.0,1,1,2
2011-01,16282,168.3,168.3,168.3,1,11,11,114,36,1,UK,0.0,1,1,1
2011-01,16315,226.37,226.37,226.37,1,14,14,75,12,1,UK,0.0,1,1,1
2011-01,16327,622.62,622.62,622.62,1,35,35,465,25,4,UK,0.0,3,1,2
2011-01,16351,153.9,153.9,153.9,1,8,8,90,24,6,UK,0.0,1,1,3
2011-01,16359,92.4,92.4,92.4,1,4,4,44,36,1,UK,1.0,1,0,1
2011-01,16387,94.36,94.36,94.36,1,4,4,44,24,4,UK,0.0,1,1,2
2011-01,16395,450.56,301.14,149.42000000000002,2,41,19,378,48,1,UK,0.0,2,1,1
2011-01,16401,487.9,487.9,487.9,1,14,14,492,200,1,UK,1.0,2,0,1
2011-01,16477,417.31,417.31,417.31,1,26,26,223,24,2,UK,0.0,2,1,2
2011-01,16496,736.7,736.7,736.7,1,41,41,450,48,2,UK,0.0,3,1,2
2011-01,16500,165.0,165.0,165.0,1,1,1,1,1,1,UK,0.0,1,1,1
2011-01,16503,353.7,353.7,353.7,1,21,21,118,12,1,UK,0.0,2,1,1
2011-01,16523,743.9,743.9,743.9,1,26,26,164,18,2,UK,0.0,3,1,2
2011-01,16532,1910.4,1910.4,1910.4,1,1,1,480,480,480,UK,0.0,3,1,3
2011-01,16676,464.82,464.82,464.82,1,29,29,204,24,1,UK,0.0,2,1,1
2011-01,16725,222.75,116.4,106.35000000000001,2,17,14,51,3,1,UK,1.0,1,0,1
2011-01,16746,380.4,380.4,380.4,1,34,34,116,12,1,UK,1.0,2,0,1
2011-01,16771,296.66,296.66,296.66,1,34,34,303,25,1,UK,1.0,1,0,1
2011-01,16775,174.14999999999998,174.14999999999998,174.14999999999998,1,12,12,27,6,1,UK,1.0,1,0,1
2011-01,16839,1133.79,427.47,349.2,3,11,3,561,96,3,UK,1.0,3,0,2
2011-01,16889,523.05,523.05,523.05,1,47,47,365,25,1,UK,0.0,2,1,1
2011-01,16943,451.03,451.03,451.03,1,21,21,97,12,1,UK,0.0,2,1,1
2011-01,16948,69.6,69.6,69.6,1,5,5,96,24,12,UK,0.0,1,1,3
2011-01,17064,143.95,143.95,143.95,1,21,21,72,16,1,UK,0.0,1,1,1
2011-01,17095,313.15,313.15,313.15,1,16,16,143,24,2,UK,1.0,2,0,2
2011-01,17097,112.92,112.92,112.92,1,23,23,48,8,1,ETC,0.0,1,1,1
2011-01,17114,140.59,140.59,140.59,1,28,28,81,12,1,UK,1.0,1,0,1
2011-01,17118,157.02,157.02,157.02,1,10,10,154,24,6,UK,0.0,1,1,3
2011-01,17128,157.09,157.09,157.09,1,14,14,76,24,1,UK,0.0,1,1,1
2011-01,17213,321.1,321.1,321.1,1,18,18,106,12,2,UK,0.0,2,1,2
2011-01,17243,430.6,268.8,161.8,2,10,9,124,24,1,UK,1.0,2,0,1
2011-01,17256,127.89999999999999,127.89999999999999,127.89999999999999,1,9,9,68,26,1,UK,0.0,1,1,1
2011-01,17277,717.02,717.02,717.02,1,52,52,362,24,1,UK,0.0,3,1,1
2011-01,17306,748.94,748.94,748.94,1,6,6,430,144,36,UK,1.0,3,0,3
2011-01,17314,203.8,203.8,203.8,1,5,5,36,12,2,UK,1.0,1,0,2
2011-01,17324,575.18,575.18,575.18,1,11,11,555,96,16,UK,0.0,2,1,3
2011-01,17375,176.66,176.66,176.66,1,22,22,250,36,1,UK,0.0,1,1,1
2011-01,17381,212.0,212.0,212.0,1,1,1,200,200,200,UK,1.0,1,0,3
2011-01,17402,111.9,111.9,111.9,1,3,3,24,20,2,UK,0.0,1,1,2
2011-01,17431,403.3,403.3,403.3,1,41,41,292,36,1,UK,0.0,2,1,1
2011-01,17540,268.8,268.8,268.8,1,8,8,64,12,6,UK,0.0,1,1,3
2011-01,17576,140.07,125.07,15.0,2,18,1,65,12,1,UK,1.0,1,0,1
2011-01,17581,448.95,448.95,448.95,1,22,22,230,20,1,UK,0.0,2,1,1
2011-01,17602,767.0500000000001,767.0500000000001,767.0500000000001,1,101,101,799,96,1,UK,0.0,3,1,1
2011-01,17604,136.24,136.24,136.24,1,27,27,54,6,1,UK,0.0,1,1,1
2011-01,17619,214.37,214.37,214.37,1,71,71,124,6,1,UK,0.0,1,1,1
2011-01,17621,662.38,662.38,662.38,1,11,11,218,48,4,UK,0.0,3,1,2
2011-01,17685,361.5,361.5,361.5,1,16,16,210,24,6,UK,1.0,2,0,3
2011-01,17707,83.7,83.7,83.7,1,3,3,78,60,6,UK,0.0,1,1,3
2011-01,17714,153.0,153.0,153.0,1,10,10,92,12,4,UK,0.0,1,1,2
2011-01,17730,311.48,311.48,311.48,1,17,17,262,48,2,UK,1.0,2,0,2
2011-01,17739,322.53000000000003,322.53000000000003,322.53000000000003,1,7,7,163,108,3,UK,0.0,2,1,2
2011-01,17744,630.88,328.92,301.96,2,16,15,778,100,8,UK,0.0,3,1,3
2011-01,17771,115.8,115.8,115.8,1,22,22,110,25,1,UK,0.0,1,1,1
2011-01,17796,499.45,274.35,225.1,2,33,24,130,10,1,UK,0.0,2,1,1
2011-01,17800,136.05,136.05,136.05,1,11,11,98,48,1,UK,0.0,1,1,1
2011-01,17811,632.22,337.7,108.55000000000001,3,44,10,369,100,1,UK,1.0,3,0,1
2011-01,17890,123.88,123.88,123.88,1,29,29,72,12,1,UK,0.0,1,1,1
2011-01,17894,93.60000000000001,93.60000000000001,93.60000000000001,1,23,23,35,3,1,UK,1.0,1,0,1
2011-01,17949,432.0,432.0,432.0,1,1,1,600,600,600,UK,1.0,2,0,3
2011-01,17975,431.88000000000005,431.88000000000005,431.88000000000005,1,30,30,135,24,1,UK,1.0,2,0,1
2011-01,18061,304.02,304.02,304.02,1,5,5,334,288,4,UK,1.0,1,0,2
2011-01,18075,333.08000000000004,333.08000000000004,333.08000000000004,1,17,17,188,24,2,UK,1.0,2,0,2
2011-01,18077,315.13,315.13,315.13,1,27,27,243,24,1,UK,0.0,2,1,1
2011-01,18095,580.0500000000001,374.75,205.3,2,16,5,419,108,1,UK,0.0,2,1,1
2011-01,18106,421.9,421.9,421.9,1,33,33,126,32,1,UK,0.0,2,1,1
2011-01,18212,216.07,216.07,216.07,1,30,30,92,12,1,UK,0.0,1,1,1
2011-01,18223,655.3,635.8,19.5,2,32,1,366,72,2,UK,1.0,3,0,2
2011-01,18283,213.75,108.45,105.3,2,57,44,127,8,1,UK,1.0,1,0,1
2011-02,12388,124.05000000000001,124.05000000000001,124.05000000000001,1,6,6,37,12,3,ETC,1.0,1,0,2
2011-02,12401,84.3,84.3,84.3,1,5,5,11,4,1,ETC,0.0,1,1,1
2011-02,12458,441.92,441.92,441.92,1,19,19,270,72,2,ETC,0.0,2,1,2
2011-02,12462,762.11,762.11,762.11,1,40,40,287,24,1,ETC,0.0,3,1,1
2011-02,12464,363.84999999999997,213.89999999999998,149.95,2,6,3,36,7,2,ETC,0.0,2,1,2
2011-02,12476,160.2,160.2,160.2,1,8,8,47,12,1,ETC,0.0,1,1,1
2011-02,12477,2355.9500000000003,2355.9500000000003,2355.9500000000003,1,52,52,639,120,2,ETC,0.0,3,1,2
2011-02,12502,617.25,617.25,617.25,1,31,31,171,12,1,ETC,1.0,3,0,1
2011-02,12507,446.16,446.16,446.16,1,13,13,219,48,3,ETC,0.0,2,1,2
2011-02,12559,75.60000000000001,75.60000000000001,75.60000000000001,1,1,1,36,36,36,ETC,0.0,1,1,3
2011-02,12561,238.85,238.85,238.85,1,16,16,177,25,2,ETC,0.0,1,1,2
2011-02,12567,1236.73,1236.73,1236.73,1,63,63,617,36,3,ETC,0.0,3,1,2
2011-02,12576,266.85,266.85,266.85,1,19,19,199,12,4,ETC,0.0,1,1,2
2011-02,12583,321.56,321.56,321.56,1,13,13,454,108,2,ETC,1.0,2,0,2
2011-02,12594,256.0,256.0,256.0,1,13,13,111,12,1,ETC,1.0,1,0,1
2011-02,12621,1535.24,892.95,642.29,2,30,22,932,144,1,ETC,1.0,3,0,1
2011-02,12633,1012.82,1012.82,1012.82,1,34,34,589,200,3,ETC,0.0,3,1,2
2011-02,12678,353.43,353.43,353.43,1,13,13,214,36,1,ETC,1.0,2,0,1
2011-02,12720,168.9,168.9,168.9,1,13,13,160,25,1,ETC,1.0,1,0,1
2011-02,12754,45.57,45.57,45.57,1,37,37,37,1,1,ETC,1.0,1,0,1
2011-02,12779,337.2,337.2,337.2,1,9,9,98,24,2,ETC,1.0,2,0,2
2011-02,12781,549.26,549.26,549.26,1,15,15,346,48,8,ETC,0.0,2,1,3
2011-02,12811,240.25,240.25,240.25,1,14,14,104,10,1,ETC,1.0,1,0,1
2011-02,12839,351.56,351.56,351.56,1,20,20,212,24,2,UK,0.0,2,1,2
2011-02,12897,128.8,128.8,128.8,1,2,2,64,40,24,UK,0.0,1,1,3
2011-02,12921,2003.88,678.15,377.48,4,41,12,1239,36,1,UK,1.0,3,0,1
2011-02,12929,117.85,117.85,117.85,1,8,8,37,12,1,UK,0.0,1,1,1
2011-02,12945,462.95,462.95,462.95,1,23,23,165,40,2,UK,0.0,2,1,2
2011-02,12956,108.07,108.07,108.07,1,19,19,34,8,1,UK,0.0,1,1,1
2011-02,12989,901.6,901.6,901.6,1,7,7,136,36,6,UK,1.0,3,0,3
2011-02,13077,262.47,252.87,9.6,2,44,4,303,50,1,UK,0.0,1,1,1
2011-02,13081,1573.19,836.24,736.95,2,49,24,782,25,2,UK,1.0,3,0,2
2011-02,13093,1459.5,991.98,467.52,2,27,17,678,36,4,UK,1.0,3,0,2
2011-02,13094,76.32000000000001,76.32000000000001,76.32000000000001,1,1,1,72,72,72,UK,1.0,1,0,3
2011-02,13098,244.79999999999998,244.79999999999998,244.79999999999998,1,3,3,96,32,32,UK,1.0,1,0,3
2011-02,13102,450.82,255.76,195.06,2,10,9,270,24,4,UK,1.0,2,0,2
2011-02,13137,206.63,206.63,206.63,1,39,39,136,12,1,UK,0.0,1,1,1
2011-02,13171,140.35,140.35,140.35,1,23,23,53,24,1,UK,0.0,1,1,1
2011-02,13178,414.0,414.0,414.0,1,25,25,326,25,4,UK,0.0,2,1,2
2011-02,13246,383.95,383.95,383.95,1,23,23,351,100,1,UK,0.0,2,1,1
2011-02,13319,707.07,510.07,197.0,2,27,11,269,12,2,UK,1.0,3,0,2
2011-02,13345,389.5,389.5,389.5,1,20,20,141,12,1,UK,0.0,2,1,1
2011-02,13408,793.5,793.5,793.5,1,12,12,442,96,6,UK,1.0,3,0,3
2011-02,13453,185.0,185.0,185.0,1,8,8,76,24,2,UK,0.0,1,1,2
2011-02,13468,406.65000000000003,160.15,105.2,3,9,6,129,12,2,UK,1.0,2,0,2
2011-02,13576,714.21,364.32000000000005,349.89,2,4,2,255,96,3,UK,1.0,3,0,2
2011-02,13590,309.06,309.06,309.06,1,13,13,266,48,6,UK,0.0,2,1,3
2011-02,13606,70.02,70.02,70.02,1,3,3,114,48,30,UK,0.0,1,1,3
2011-02,13623,156.0,156.0,156.0,1,15,15,61,12,1,UK,1.0,1,0,1
2011-02,13694,3741.14,1972.7,218.88,5,23,1,4782,1152,12,UK,1.0,3,0,3
2011-02,13706,330.79,330.79,330.79,1,20,20,189,12,2,UK,0.0,2,1,2
2011-02,13742,698.2,522.15,176.05,2,64,10,205,12,1,UK,0.0,3,1,1
2011-02,13751,296.25,296.25,296.25,1,9,9,152,100,1,UK,0.0,1,1,1
2011-02,13753,741.26,741.26,741.26,1,35,35,512,36,6,UK,0.0,3,1,3
2011-02,13777,768.74,345.02,179.04,3,12,5,422,72,1,UK,1.0,3,0,1
2011-02,13809,155.05,155.05,155.05,1,11,11,29,8,1,ETC,0.0,1,1,1
2011-02,13819,732.05,425.05,307.0,2,12,11,563,120,3,UK,0.0,3,1,2
2011-02,13862,253.75,253.75,253.75,1,15,15,169,24,3,UK,0.0,1,1,2
2011-02,13865,123.30000000000001,123.30000000000001,123.30000000000001,1,7,7,42,12,1,UK,0.0,1,1,1
2011-02,13870,544.03,544.03,544.03,1,34,34,384,36,2,UK,0.0,2,1,2
2011-02,13871,456.05,456.05,456.05,1,23,23,217,25,2,UK,1.0,2,0,2
2011-02,13873,121.45,121.45,121.45,1,7,7,29,8,2,UK,0.0,1,1,2
2011-02,13894,160.85,160.85,160.85,1,10,10,105,24,4,UK,0.0,1,1,2
2011-02,13904,201.12,201.12,201.12,1,17,17,223,25,6,UK,0.0,1,1,3
2011-02,13971,333.48,333.48,333.48,1,16,16,260,48,2,UK,1.0,2,0,2
2011-02,13973,264.7,264.7,264.7,1,11,11,109,25,1,UK,0.0,1,1,1
2011-02,13983,290.0,290.0,290.0,1,1,1,2,2,2,UK,1.0,1,0,2
2011-02,14046,154.99,154.99,154.99,1,14,14,460,96,2,UK,0.0,1,1,2
2011-02,14048,409.93,409.93,409.93,1,83,83,288,48,1,UK,0.0,2,1,1
2011-02,14051,814.3,476.8,337.5,2,7,4,150,24,4,UK,1.0,3,0,2
2011-02,14060,402.65999999999997,402.65999999999997,402.65999999999997,1,16,16,474,96,6,UK,1.0,2,0,3
2011-02,14085,241.72,241.72,241.72,1,26,26,122,12,1,UK,1.0,1,0,1
2011-02,14127,314.63,314.63,314.63,1,20,20,161,24,2,UK,1.0,2,0,2
2011-02,14147,182.8,182.8,182.8,1,2,2,40,24,16,UK,0.0,1,1,3
2011-02,14156,8640.33,3506.2400000000002,788.06,5,109,15,4267,400,1,ETC,1.0,3,0,1
2011-02,14157,269.18,269.18,269.18,1,36,36,186,24,1,UK,0.0,1,1,1
2011-02,14180,397.17,143.92000000000002,119.15,3,8,7,47,8,1,UK,1.0,2,0,1
2011-02,14188,398.0,398.0,398.0,1,12,12,223,25,4,UK,0.0,2,1,2
2011-02,14210,308.78000000000003,308.78000000000003,308.78000000000003,1,16,16,102,12,3,UK,0.0,2,1,2
2011-02,14239,205.38,205.38,205.38,1,12,12,150,24,2,UK,1.0,1,0,2
2011-02,14243,339.4,339.4,339.4,1,20,20,100,12,1,UK,0.0,2,1,1
2011-02,14276,341.2,341.2,341.2,1,19,19,216,24,2,UK,0.0,2,1,2
2011-02,14289,322.24,322.24,322.24,1,19,19,148,24,2,UK,0.0,2,1,2
2011-02,14293,143.1,143.1,143.1,1,7,7,90,24,6,UK,0.0,1,1,3
2011-02,14309,440.64,233.42000000000002,207.22,2,10,8,366,192,4,UK,0.0,2,1,2
2011-02,14410,137.65,137.65,137.65,1,8,8,71,12,2,UK,1.0,1,0,2
2011-02,14431,470.36,470.36,470.36,1,17,17,130,12,2,UK,0.0,2,1,2
2011-02,14457,113.64,113.64,113.64,1,4,4,88,36,12,UK,0.0,1,1,3
2011-02,14460,30.0,30.0,30.0,1,1,1,24,24,24,UK,0.0,1,1,3
2011-02,14466,323.5,323.5,323.5,1,7,7,70,25,5,UK,1.0,2,0,3
2011-02,14477,165.0,165.0,165.0,1,1,1,100,100,100,UK,0.0,1,1,3
2011-02,14481,302.86,302.86,302.86,1,12,12,234,48,6,UK,0.0,1,1,3
2011-02,14497,475.37,475.37,475.37,1,29,29,235,24,1,UK,0.0,2,1,1
2011-02,14527,444.45,140.55,12.75,5,15,1,90,6,1,UK,1.0,2,0,1
2011-02,14530,662.86,662.86,662.86,1,43,43,359,48,1,UK,1.0,3,0,1
2011-02,14532,386.90000000000003,386.90000000000003,386.90000000000003,1,21,21,66,12,1,UK,0.0,2,1,1
2011-02,14541,361.40000000000003,292.40000000000003,69.0,2,16,2,116,15,2,UK,0.0,2,1,2
2011-02,14543,388.05,388.05,388.05,1,6,6,105,64,3,UK,1.0,2,0,2
2011-02,14555,186.34,186.34,186.34,1,14,14,90,36,1,UK,0.0,1,1,1
2011-02,14587,303.07,152.87,150.2,2,32,30,137,4,1,UK,1.0,1,0,1
2011-02,14639,558.59,558.59,558.59,1,29,29,239,48,1,UK,0.0,2,1,1
2011-02,14659,181.8,181.8,181.8,1,14,14,44,6,1,UK,1.0,1,0,1
